code,uh_name,bh_esc,bh_month,bh_pc,bh_er,bh_rh,bh_qd
46644,Cuenca Tambopata,Observado,3,274.2401163,82.11386738,244.7983211,1367.346057
46644,Cuenca Tambopata,Observado,4,207.0402455,65.74368159,180.4853618,1014.978148
46644,Cuenca Tambopata,Observado,5,91.53288114,35.89072569,112.4995917,607.0579749
46644,Cuenca Tambopata,Observado,6,120.3838501,22.96794558,114.9344994,632.6877778
46644,Cuenca Tambopata,Observado,7,59.23617571,21.94758089,76.28854974,422.4366487
46644,Cuenca Tambopata,Observado,8,59.91440568,26.06984339,56.54206654,301.803853
46644,Cuenca Tambopata,Observado,9,80.08630491,35.14657094,51.64029522,277.7436111
46644,Cuenca Tambopata,Observado,10,214.5638889,56.63267429,99.57947287,499.8667563
46644,Cuenca Tambopata,Observado,11,278.8579457,58.72490846,169.0298488,926.2155556
46644,Cuenca Tambopata,Observado,12,406.0981912,67.0547022,262.8301266,1377.996326
46647,Int Medio Alto Madre de Dios,Observado,1,317.6925926,75.40103704,177.1475926,4925.726703
46647,Int Medio Alto Madre de Dios,Observado,2,330.4787037,71.81491667,214.1301852,6250.199644
46647,Int Medio Alto Madre de Dios,Observado,3,170.1287037,85.49729537,156.0452778,5034.497312
46647,Int Medio Alto Madre de Dios,Observado,4,126.3037037,65.76323426,92.71185185,3449.925
46647,Int Medio Alto Madre de Dios,Observado,5,133.7583333,39.00399259,96.64662037,2184.171147
46647,Int Medio Alto Madre de Dios,Observado,6,82.86296296,24.64232407,82.35785185,1651.142685
46647,Int Medio Alto Madre de Dios,Observado,7,18.11851852,16.60551481,47.00787963,1213.365591
46647,Int Medio Alto Madre de Dios,Observado,8,33.66296296,22.99833704,27.99168519,944.5011649
46647,Int Medio Alto Madre de Dios,Observado,9,44.37777778,32.16331111,22.99138889,1033.759074
46647,Int Medio Alto Madre de Dios,Observado,10,142.675,59.25920741,40.14499074,1843.815143
46647,Int Medio Alto Madre de Dios,Observado,11,188.087037,63.27533333,83.51760185,2747.669444
46647,Int Medio Alto Madre de Dios,Observado,12,219.7888889,70.35918519,107.9649167,3639.326165
46645,Int Medio Madre de Dios,Observado,1,215.6277778,67.50466667,111.4502778,5776.380824
46645,Int Medio Madre de Dios,Observado,2,199.3527778,62.62755556,117.4538889,7221.017481
46645,Int Medio Madre de Dios,Observado,3,121.3777778,77.52465278,93.63611111,5908.658602
46645,Int Medio Madre de Dios,Observado,4,86.46944444,60.00913889,48.77405556,4103.657407
46645,Int Medio Madre de Dios,Observado,5,19.175,20.87795556,31.94488889,2595.072581
46645,Int Medio Madre de Dios,Observado,6,29.875,17.88948611,22.06691667,1957.3
46645,Int Medio Madre de Dios,Observado,7,7.861111111,10.10270743,17.47066667,1421.551344
46645,Int Medio Madre de Dios,Observado,8,10.28333333,10.9967328,12.15958333,1073.092204
46645,Int Medio Madre de Dios,Observado,9,26.18888889,22.7366535,8.7515,1145.2225
46645,Int Medio Madre de Dios,Observado,10,100.3166667,52.42943358,12.28519444,2146.804749
46645,Int Medio Madre de Dios,Observado,11,109.275,55.43577778,30.087,3307.134259
46645,Int Medio Madre de Dios,Observado,12,207.4888889,65.93588889,70.17872222,4315.671147
46643,Int Medio Bajo Madre de Dios,Observado,1,319.2303819,78.07140799,165.5233056,7921.340502
46643,Int Medio Bajo Madre de Dios,Observado,2,305.6607639,73.44861806,193.4097049,9774.67214
46643,Int Medio Bajo Madre de Dios,Observado,3,188.1869792,88.66973247,149.139651,7808.692652
46643,Int Medio Bajo Madre de Dios,Observado,4,166.3409722,69.81286111,113.5387917,5552.677778
46643,Int Medio Bajo Madre de Dios,Observado,5,46.03072917,33.71546875,70.64667882,3471.954301
46643,Int Medio Bajo Madre de Dios,Observado,6,56.7734375,25.93782182,51.09860417,2774.074074
46643,Int Medio Bajo Madre de Dios,Observado,7,26.75833333,22.41751656,38.32240104,1986.708781
46643,Int Medio Bajo Madre de Dios,Observado,8,18.41892361,23.64144204,25.20728472,1459.173656
46643,Int Medio Bajo Madre de Dios,Observado,9,37.06336806,33.40893244,17.98765625,1480.99537
46643,Int Medio Bajo Madre de Dios,Observado,10,126.1130208,60.18494722,28.20822049,2706.39319
46643,Int Medio Bajo Madre de Dios,Observado,11,158.4555556,63.05628993,63.93494792,4452.623148
46643,Int Medio Bajo Madre de Dios,Observado,12,218.8640625,73.73820139,92.3465434,5982.349462
1375532,Cuenca Chilca,Observado,1,5.513888889,5.107293965,0.161396132,0.001928269
1375532,Cuenca Chilca,Observado,2,8.216666667,7.930567303,0.320614768,0.02067563
1375532,Cuenca Chilca,Observado,3,9.65,9.343209431,0.403684585,0.026494801
1375532,Cuenca Chilca,Observado,4,2.414814815,2.429408991,0.128217482,0.001447863
1375532,Cuenca Chilca,Observado,5,0.062037037,0.072200973,0.010745521,0
1375532,Cuenca Chilca,Observado,6,0.04537037,0.045107611,0.000593417,0
1375532,Cuenca Chilca,Observado,7,0.009259259,0.009439894,0.000221062,0
1375532,Cuenca Chilca,Observado,8,0.037037037,0.036787215,8.84E-05,0
1375532,Cuenca Chilca,Observado,9,0.125925926,0.119869014,0.000780023,0
1375532,Cuenca Chilca,Observado,10,0.555555556,0.544747797,0.006316251,0
1375532,Cuenca Chilca,Observado,11,1.875925926,1.80491595,0.038452925,0.000259955
1375532,Cuenca Chilca,Observado,12,2.298148148,2.23494576,0.055907105,9.14E-05
49959,Int 49959,Observado,1,368.6925926,56.65986111,240.2803704,2252.457616
49959,Int 49959,Observado,2,422.1509259,61.24442783,304.0673148,3359.50834
49959,Int 49959,Observado,3,433.5111111,85.29804172,329.1760185,3104.111111
49959,Int 49959,Observado,4,244.0268519,64.16411145,226.2200185,2007.824167
49959,Int 49959,Observado,5,55.6287037,27.08164238,100.1150833,959.2752688
49959,Int 49959,Observado,6,65.06759259,18.59663699,69.59339815,538.0005463
49959,Int 49959,Observado,7,43.39074074,16.58890209,53.52586111,374.3436918
49959,Int 49959,Observado,8,43.47685185,18.29175684,39.11158333,301.2949731
49959,Int 49959,Observado,9,71.05092593,28.45230173,45.43564815,326.0418056
49959,Int 49959,Observado,10,251.8472222,47.48502598,139.6987685,656.6198925
49959,Int 49959,Observado,11,131.7361111,40.84775833,109.6518056,733.7219444
49959,Int 49959,Observado,12,202.0240741,50.1830463,133.6114352,1150.940323
49956,Cuenca Cutivireni,Observado,1,213.8618056,51.6251875,133.4469931,149.6811559
49956,Cuenca Cutivireni,Observado,2,265.0041667,52.73010417,181.2110069,220.409467
49956,Cuenca Cutivireni,Observado,3,286.9076389,77.85857387,204.8651736,229.6042294
49956,Cuenca Cutivireni,Observado,4,135.0722222,54.00964112,119.0187986,142.3295787
49956,Cuenca Cutivireni,Observado,5,52.69791667,25.24938587,52.74625694,62.90867115
49956,Cuenca Cutivireni,Observado,6,37.98541667,14.32762199,30.48553472,36.66723519
49956,Cuenca Cutivireni,Observado,7,37.42013889,14.02515025,31.23137153,33.30514337
49956,Cuenca Cutivireni,Observado,8,38.18472222,16.35191617,23.83867917,25.73144453
49956,Cuenca Cutivireni,Observado,9,108.9590278,33.51334773,57.76293194,61.88364676
49956,Cuenca Cutivireni,Observado,10,200.3486111,52.06184444,118.6778819,126.3310376
49956,Cuenca Cutivireni,Observado,11,121.5416667,42.81868472,89.20097222,101.4684009
49956,Cuenca Cutivireni,Observado,12,135.7159722,45.11785417,84.67759722,93.26544086
49958,Cuenca Anapati,Observado,1,257.1827778,52.73445,176.0875,111.1253763
49958,Cuenca Anapati,Observado,2,296.9172222,58.23886222,217.1362944,147.7368928
49958,Cuenca Anapati,Observado,3,316.1294444,81.23988532,233.9056111,144.4095609
49958,Cuenca Anapati,Observado,4,136.9377778,52.56207581,130.9779833,81.65130556
49958,Cuenca Anapati,Observado,5,65.06055556,25.27816599,64.42629444,40.38643817
49958,Cuenca Anapati,Observado,6,51.57,16.36813576,40.18230556,24.01262685
49958,Cuenca Anapati,Observado,7,27.32666667,13.14932577,28.81881667,16.07296595
49958,Cuenca Anapati,Observado,8,51.54,17.38166093,33.509385,22.61453136
49958,Cuenca Anapati,Observado,9,96.35722222,28.39058039,54.73600889,37.06700926
49958,Cuenca Anapati,Observado,10,216.4811111,45.99627167,130.01055,82.44995968
49958,Cuenca Anapati,Observado,11,143.3527778,40.26341278,111.0931167,71.68546296
49958,Cuenca Anapati,Observado,12,198.2605556,47.27320889,129.7592444,83.0253853
46649,Int Alto Madre de Dios,Observado,1,351.0896465,69.75367835,226.4248807,5843.11828
46649,Int Alto Madre de Dios,Observado,2,337.3268939,70.26368902,243.8493497,7041.953202
46649,Int Alto Madre de Dios,Observado,3,281.7741162,86.15712702,224.1695739,6047.935484
46649,Int Alto Madre de Dios,Observado,4,176.5874369,65.39978261,157.8082711,4416.674074
46649,Int Alto Madre de Dios,Observado,5,102.6863005,34.39061373,107.7895726,2935.681183
46649,Int Alto Madre de Dios,Observado,6,69.73074495,21.79289553,79.72088731,2226.201667
46649,Int Alto Madre de Dios,Observado,7,40.94378157,18.48365498,58.69461553,1594.543369
46649,Int Alto Madre de Dios,Observado,8,66.26174242,26.08401569,48.66784217,1251.673118
46649,Int Alto Madre de Dios,Observado,9,75.85741793,34.59705912,48.70688952,1314.05537
46649,Int Alto Madre de Dios,Observado,10,250.5403093,60.37339912,104.7157339,2521.746595
46649,Int Alto Madre de Dios,Observado,11,211.7874053,60.13052955,136.9873469,3771.569074
46649,Int Alto Madre de Dios,Observado,12,293.1001578,66.62833333,173.8485836,4461.229391
49952,Cuenca Poyeni,Observado,1,285.3138889,55.44472222,230.0991667,56.45603047
49952,Cuenca Poyeni,Observado,2,375.0333333,53.83483333,286.065,77.00477696
49952,Cuenca Poyeni,Observado,3,471.9055556,81.17173611,375.4825,92.15517921
49952,Cuenca Poyeni,Observado,4,138.8,54.49695556,166.6272222,42.39926111
49952,Cuenca Poyeni,Observado,5,82.12222222,31.14006967,75.39133333,18.49210125
49952,Cuenca Poyeni,Observado,6,99.38333333,21.55551862,73.24233333,18.50215
49952,Cuenca Poyeni,Observado,7,46.25277778,15.79395,45.94422222,11.25031541
49952,Cuenca Poyeni,Observado,8,103.875,20.1008,64.57394444,15.70634767
49952,Cuenca Poyeni,Observado,9,134.5777778,30.71221111,94.97927778,23.99304074
49952,Cuenca Poyeni,Observado,10,293.5277778,50.36647222,198.2719444,48.53847401
49952,Cuenca Poyeni,Observado,11,253.8777778,49.87683333,203.5133333,51.59690741
49952,Cuenca Poyeni,Observado,12,318.6944444,54.68672222,238.8611111,58.56202509
49955,Int 49955,Observado,1,222.7502525,51.74403283,131.1922475,2671.254659
49955,Int 49955,Observado,2,227.3964646,51.13191414,150.3608838,3951.59569
49955,Int 49955,Observado,3,266.7416667,74.45151424,184.0351768,3755.118907
49955,Int 49955,Observado,4,94.78207071,47.51690027,105.7084773,2412.019352
49955,Int 49955,Observado,5,47.69141414,22.86032371,53.23866667,1150.648387
49955,Int 49955,Observado,6,28.56363636,13.15016581,27.86535606,641.8390741
49955,Int 49955,Observado,7,19.88762626,10.8815642,20.33265732,452.631362
49955,Int 49955,Observado,8,47.22676768,17.19770962,24.27854924,375.651595
49955,Int 49955,Observado,9,74.86792929,27.7583011,37.62224268,464.6758519
49955,Int 49955,Observado,10,153.1901515,46.18110913,79.02734343,960.9330645
49955,Int 49955,Observado,11,125.5856061,41.88827399,80.53539899,1028.316944
49955,Int 49955,Observado,12,154.9886364,46.76318939,88.79113384,1428.440233
137559,Int 137559,Observado,1,0.601851852,0.606421908,0.002357347,0
137559,Int 137559,Observado,2,1.45462963,1.299303586,0.029768485,0.010812262
137559,Int 137559,Observado,3,0.790740741,0.834525234,0.018291427,0.003759498
137559,Int 137559,Observado,4,0.218518519,0.238875815,0.011058926,0.002419472
137559,Int 137559,Observado,5,0.125925926,0.134234053,0.007458079,0.001602177
137559,Int 137559,Observado,6,0.318518519,0.319182145,0.005145822,0.001140898
137559,Int 137559,Observado,7,0.342592593,0.34618579,0.003962934,0.000605361
137559,Int 137559,Observado,8,0.407407407,0.406642811,0.002993321,4.44E-05
137559,Int 137559,Observado,9,0.221296296,0.221181778,0.002161058,0
137559,Int 137559,Observado,10,0.122222222,0.122105089,0.001692767,0
137559,Int 137559,Observado,11,0.323148148,0.322225502,0.001762681,0
137559,Int 137559,Observado,12,0.412037037,0.400764166,0.001594964,0
49953,Int 49953,Observado,1,239.4027778,54.58583333,132.7360185,3796.444444
49953,Int 49953,Observado,2,268.7148148,52.22111111,168.1604074,5483.081219
49953,Int 49953,Observado,3,321.2212963,78.02710463,219.9251852,5193.692652
49953,Int 49953,Observado,4,76.96666667,47.65892841,121.8739259,3247.233056
49953,Int 49953,Observado,5,45.93518519,27.62044412,60.38122222,1577.070878
49953,Int 49953,Observado,6,45.13888889,19.29168929,40.53396296,870.8873148
49953,Int 49953,Observado,7,26.96759259,15.52350414,30.8325463,630.4544803
49953,Int 49953,Observado,8,63.74259259,21.97614959,34.27190463,588.4008065
49953,Int 49953,Observado,9,90.40277778,33.16067227,50.38232407,803.8373148
49953,Int 49953,Observado,10,143.0833333,47.75443519,73.76287037,1556.419892
49953,Int 49953,Observado,11,152.3064815,47.89473148,84.7224537,1674.953981
49953,Int 49953,Observado,12,182.4296296,50.87841667,111.5018426,2425.124373
46646,Cuenca De Las Piedras,Observado,1,228.2108108,69.19197973,128.1580631,850.325448
46646,Cuenca De Las Piedras,Observado,2,204.4692943,66.2638979,129.2333859,966.7730569
46646,Cuenca De Las Piedras,Observado,3,185.9059309,87.46529107,120.4193821,862.4749731
46646,Cuenca De Las Piedras,Observado,4,117.3701201,64.86917215,82.84217492,644.0159907
46646,Cuenca De Las Piedras,Observado,5,59.75307808,32.98569497,55.66334985,405.0263441
46646,Cuenca De Las Piedras,Observado,6,41.11448949,19.76855563,42.79928078,304.089
46646,Cuenca De Las Piedras,Observado,7,12.71614114,12.88670647,29.26288438,205.8495609
46646,Cuenca De Las Piedras,Observado,8,24.2777027,17.63219952,20.05976652,130.6660215
46646,Cuenca De Las Piedras,Observado,9,59.05135135,34.8473544,18.84868168,113.8238148
46646,Cuenca De Las Piedras,Observado,10,184.8242492,62.31515075,54.28522222,315.9365591
46646,Cuenca De Las Piedras,Observado,11,166.2616366,62.32246396,82.91170195,559.3726111
46646,Cuenca De Las Piedras,Observado,12,216.5284535,68.04733258,105.4673483,681.8733244
49951,Int 49951,Observado,1,327.7597222,58.0065787,213.2863426,4002.15681
49951,Int 49951,Observado,2,254.7476852,57.87622685,194.5648611,5712.212302
49951,Int 49951,Observado,3,347.4555556,91.94126585,232.664537,5465.455197
49951,Int 49951,Observado,4,86.70601852,57.7689748,171.1509722,3437.458148
49951,Int 49951,Observado,5,69.65324074,31.68452142,109.535,1681.474642
49951,Int 49951,Observado,6,64.36481481,19.4685776,75.79126389,946.2032407
49951,Int 49951,Observado,7,39.95138889,17.23166389,59.09234259,683.3691756
49951,Int 49951,Observado,8,58.16435185,21.18915694,46.36837963,628.6350358
49951,Int 49951,Observado,9,81.40416667,30.81090556,45.30229167,849.6262037
49951,Int 49951,Observado,10,214.2412037,51.71146296,78.99305093,1648.573835
49951,Int 49951,Observado,11,216.0259259,51.88116667,112.9374537,1810.827685
49951,Int 49951,Observado,12,332.5513889,56.65799074,173.9055093,2594.073746
49954,Cuenca Perené,Observado,1,218.8054924,47.26697961,157.9241665,1037.711461
49954,Cuenca Perené,Observado,2,265.5729798,52.32048334,189.5096537,1397.754122
49954,Cuenca Perené,Observado,3,252.497601,69.17237177,185.2500432,1255.318781
49954,Cuenca Perené,Observado,4,109.7277778,45.26782404,102.1464454,723.9589907
49954,Cuenca Perené,Observado,5,59.91616162,24.96547576,57.14083213,377.3210305
49954,Cuenca Perené,Observado,6,25.7604798,12.6916797,29.27728616,198.1600278
49954,Cuenca Perené,Observado,7,26.9375,12.60234908,24.32205203,157.1716308
49954,Cuenca Perené,Observado,8,50.5510101,17.76892925,31.54872491,195.5886738
49954,Cuenca Perené,Observado,9,81.73118687,27.74446363,46.22720375,309.1061481
49954,Cuenca Perené,Observado,10,150.4382576,44.92059502,84.89640827,550.0442025
49954,Cuenca Perené,Observado,11,132.3313131,42.37919175,84.91922241,575.4833333
49954,Cuenca Perené,Observado,12,231.2659091,49.35738637,141.3565447,924.128638
137593,Int 137593,Observado,1,3.955,3.63343868,0.125433677,0.020285836
137593,Int 137593,Observado,2,3.616111111,3.56267949,0.151099674,0.032939137
137593,Int 137593,Observado,3,5.175,4.899296048,0.222006898,0.058700096
137593,Int 137593,Observado,4,1.133888889,1.286499478,0.056387375,0.005603124
137593,Int 137593,Observado,5,0.120555556,0.130029177,0.003160871,0
137593,Int 137593,Observado,6,0.065,0.068191729,0.000236024,0
137593,Int 137593,Observado,7,0.056666667,0.059067064,0.000139006,0
137593,Int 137593,Observado,8,0.230555556,0.227959147,0.001709525,3.47E-08
137593,Int 137593,Observado,9,0.052777778,0.052787955,0.000896762,0
137593,Int 137593,Observado,10,0.800555556,0.771626539,0.011549843,0.000707414
137593,Int 137593,Observado,11,0.230555556,0.242949004,0.005492267,0
137593,Int 137593,Observado,12,1.632222222,1.520636955,0.03615968,0.001993771
49919,Int 49919,Observado,1,128.9111111,47.38591667,84.20833333,11458.51254
49919,Int 49919,Observado,2,286.6694444,59.04905556,102.4358333,14691.64128
49919,Int 49919,Observado,3,260.7527778,107.6272292,133.9127778,13793.41846
49919,Int 49919,Observado,4,186.9472222,84.1311624,122.6927778,9834.482407
49919,Int 49919,Observado,5,61.67777778,37.69871007,105.6552778,5648.21595
49919,Int 49919,Observado,6,48.75,21.02196944,76.69277778,3658.296296
49919,Int 49919,Observado,7,28.15833333,18.04641111,63.28241667,2774.741935
49919,Int 49919,Observado,8,49.06666667,22.45976389,50.24719444,2201.696237
49919,Int 49919,Observado,9,94.11944444,34.6933,44.82155556,2420.914815
49919,Int 49919,Observado,10,162,51.05263889,57.169,4287.189068
49919,Int 49919,Observado,11,165.275,49.37030556,73.09472222,6008.765741
49919,Int 49919,Observado,12,140.7972222,49.47769444,83.6225,7841.654122
49918,Cuenca Tamaya,Observado,1,228.7944444,55.21763552,114.1762037,587.6869382
49918,Cuenca Tamaya,Observado,2,235.848064,59.91003451,124.3416246,684.4152614
49918,Cuenca Tamaya,Observado,3,230.7397306,105.8041177,130.3301178,667.4197608
49918,Cuenca Tamaya,Observado,4,246.8260101,92.28639337,134.2381818,689.5329944
49918,Cuenca Tamaya,Observado,5,54.0719697,36.04892159,110.7455471,566.2755457
49918,Cuenca Tamaya,Observado,6,39.55412458,20.18498825,79.62880303,415.5236861
49918,Cuenca Tamaya,Observado,7,37.46001684,19.17646431,65.61272391,327.6497581
49918,Cuenca Tamaya,Observado,8,44.00117845,22.37092163,52.55876852,263.5468262
49918,Cuenca Tamaya,Observado,9,98.00723906,36.42280985,48.05115236,240.5888435
49918,Cuenca Tamaya,Observado,10,114.5965488,50.06756734,51.2935404,255.4075977
49918,Cuenca Tamaya,Observado,11,166.4947811,52.69887121,64.72235606,334.1819889
49918,Cuenca Tamaya,Observado,12,206.9712121,56.12219865,88.08694613,442.8663065
49916,Cuenca Aguaytía,Observado,1,373.8835125,72.95728047,211.8120618,926.9955036
49916,Cuenca Aguaytía,Observado,2,364.0937276,72.06950806,220.4201855,1064.667707
